cbsd_id,secondary_user_type,target_band,location,data_type,start_time,duration
10461,government,n4,"37.227279,-80.421665",data,9465,9
10462,government,n5,"37.231585,-80.416258",emergency,9463,9
10463,educational,n1,"37.231585,-80.416258",data,9463,8
10464,emergency,n2,"37.231585,-80.416258",emergency,9466,5
10465,educational,n4,"37.231585,-80.416258",data,9467,6
10466,educational,n5,"37.227279,-80.421665",emergency,9467,9
10467,government,n5,"37.211525,-80.445081",video,9471,6
10468,emergency,n1,"37.211525,-80.445081",data,9470,9
10469,educational,n1,"37.227279,-80.421665",data,9469,6
10470,scientific,n4,"37.231585,-80.416258",video,9472,8
10471,ordinary,n2,"37.231585,-80.416258",voice,9478,9
10472,scientific,n3,"37.227279,-80.421665",voice,9474,10
10473,educational,n1,"37.231585,-80.416258",data,9475,8
10474,scientific,n5,"37.211525,-80.445081",emergency,9476,10
10475,emergency,n1,"37.227279,-80.421665",voice,9481,8
10476,educational,n1,"37.211525,-80.445081",emergency,9483,8
10477,emergency,n5,"37.227279,-80.421665",emergency,9477,5
10478,government,n5,"37.211525,-80.445081",data,9478,7
10479,ordinary,n4,"37.211525,-80.445081",video,9483,7
10480,ordinary,n1,"37.231585,-80.416258",data,9485,9
10481,emergency,n2,"37.231585,-80.416258",voice,9485,5
10482,ordinary,n2,"37.211525,-80.445081",emergency,9486,8
10483,scientific,n3,"37.231585,-80.416258",data,9487,8
10484,scientific,n4,"37.227279,-80.421665",data,9490,9
10485,scientific,n2,"37.231585,-80.416258",voice,9490,7
10486,government,n2,"37.211525,-80.445081",emergency,9491,6
10487,educational,n2,"37.227279,-80.421665",voice,9491,5
10488,ordinary,n2,"37.211525,-80.445081",video,9488,8
10489,educational,n5,"37.211525,-80.445081",voice,9493,5
10490,scientific,n3,"37.227279,-80.421665",data,9491,8
10491,government,n4,"37.231585,-80.416258",data,9491,8
10492,scientific,n3,"37.227279,-80.421665",video,9496,7
10493,ordinary,n5,"37.211525,-80.445081",voice,9495,7
10494,educational,n2,"37.211525,-80.445081",data,9498,5
10495,government,n3,"37.211525,-80.445081",video,9496,8
10496,emergency,n1,"37.231585,-80.416258",emergency,9504,10
10497,scientific,n2,"37.211525,-80.445081",emergency,9501,5
10498,educational,n1,"37.231585,-80.416258",data,9499,5
10499,ordinary,n4,"37.231585,-80.416258",emergency,9502,5
10500,educational,n3,"37.227279,-80.421665",voice,9503,9
10501,emergency,n4,"37.211525,-80.445081",data,9502,10
10502,educational,n3,"37.231585,-80.416258",voice,9505,7
10503,government,n4,"37.211525,-80.445081",video,9507,6
10504,government,n1,"37.231585,-80.416258",voice,9512,9
10505,scientific,n3,"37.231585,-80.416258",voice,9508,10
10506,emergency,n5,"37.227279,-80.421665",emergency,9509,9
10507,scientific,n5,"37.231585,-80.416258",data,9513,10
10508,ordinary,n1,"37.227279,-80.421665",emergency,9510,5
10509,educational,n1,"37.227279,-80.421665",emergency,9513,8
10510,emergency,n2,"37.211525,-80.445081",emergency,9516,8
10511,ordinary,n4,"37.231585,-80.416258",voice,9511,9
10512,educational,n2,"37.211525,-80.445081",voice,9512,7
10513,educational,n4,"37.227279,-80.421665",emergency,9514,10
10514,ordinary,n1,"37.231585,-80.416258",voice,9514,6
10515,educational,n5,"37.211525,-80.445081",emergency,9518,5
10516,emergency,n4,"37.227279,-80.421665",video,9525,10
10517,emergency,n2,"37.231585,-80.416258",data,9517,9
10518,educational,n5,"37.211525,-80.445081",voice,9519,6
10519,emergency,n3,"37.231585,-80.416258",data,9519,6
10520,educational,n3,"37.227279,-80.421665",data,9520,8
10521,ordinary,n1,"37.227279,-80.421665",emergency,9523,7
10522,scientific,n4,"37.211525,-80.445081",emergency,9524,8
10523,ordinary,n1,"37.211525,-80.445081",emergency,9524,10
10524,government,n1,"37.211525,-80.445081",video,9524,7
10525,government,n3,"37.231585,-80.416258",video,9526,7
10526,ordinary,n5,"37.227279,-80.421665",data,9530,6
10527,ordinary,n3,"37.231585,-80.416258",video,9528,9
10528,government,n3,"37.211525,-80.445081",video,9528,5
10529,educational,n5,"37.231585,-80.416258",data,9536,9
10530,emergency,n1,"37.231585,-80.416258",data,9533,7
10531,educational,n5,"37.211525,-80.445081",emergency,9532,5
10532,emergency,n2,"37.231585,-80.416258",voice,9537,10
10533,ordinary,n2,"37.231585,-80.416258",emergency,9541,10
10534,emergency,n5,"37.227279,-80.421665",emergency,9542,10
10535,educational,n4,"37.231585,-80.416258",data,9538,5
10536,scientific,n4,"37.211525,-80.445081",voice,9538,5
10537,ordinary,n2,"37.231585,-80.416258",video,9544,10
10538,government,n5,"37.227279,-80.421665",data,9539,8
10539,educational,n5,"37.227279,-80.421665",video,9540,6
10540,scientific,n5,"37.211525,-80.445081",video,9544,10
10541,government,n3,"37.227279,-80.421665",voice,9543,5
10542,government,n3,"37.231585,-80.416258",video,9550,10
10543,educational,n2,"37.227279,-80.421665",emergency,9546,7
10544,emergency,n1,"37.211525,-80.445081",data,9546,5
10545,government,n3,"37.227279,-80.421665",data,9548,8
10546,emergency,n1,"37.231585,-80.416258",voice,9547,10
10547,emergency,n1,"37.231585,-80.416258",data,9550,6
10548,emergency,n2,"37.211525,-80.445081",video,9551,7
10549,scientific,n4,"37.227279,-80.421665",voice,9555,8
10550,government,n5,"37.211525,-80.445081",emergency,9552,5
10551,scientific,n1,"37.231585,-80.416258",data,9551,5
10552,ordinary,n4,"37.231585,-80.416258",emergency,9556,5
10553,government,n1,"37.227279,-80.421665",data,9555,5
10554,government,n2,"37.231585,-80.416258",voice,9557,5
10555,ordinary,n5,"37.231585,-80.416258",emergency,9564,10
10556,government,n4,"37.231585,-80.416258",voice,9556,6
10557,ordinary,n4,"37.231585,-80.416258",video,9561,6
10558,scientific,n5,"37.227279,-80.421665",voice,9561,6
10559,scientific,n4,"37.231585,-80.416258",data,9561,9
10560,scientific,n1,"37.231585,-80.416258",emergency,9560,9
10561,government,n2,"37.227279,-80.421665",video,9563,7
10562,educational,n5,"37.211525,-80.445081",video,9568,9
10563,emergency,n3,"37.211525,-80.445081",video,9567,6
10564,scientific,n2,"37.211525,-80.445081",voice,9564,7
10565,emergency,n4,"37.231585,-80.416258",video,9565,5
10566,emergency,n3,"37.227279,-80.421665",video,9571,8
10567,ordinary,n3,"37.231585,-80.416258",emergency,9575,9
10568,scientific,n1,"37.211525,-80.445081",emergency,9575,9
10569,ordinary,n3,"37.231585,-80.416258",emergency,9569,5
10570,government,n5,"37.227279,-80.421665",voice,9571,5
10571,government,n4,"37.231585,-80.416258",emergency,9572,10
10572,educational,n4,"37.211525,-80.445081",voice,9574,5
10573,scientific,n4,"37.227279,-80.421665",emergency,9576,10
10574,ordinary,n1,"37.227279,-80.421665",emergency,9578,5
10575,educational,n4,"37.231585,-80.416258",video,9576,5
10576,scientific,n4,"37.211525,-80.445081",emergency,9584,9
10577,scientific,n3,"37.227279,-80.421665",emergency,9578,7
10578,emergency,n3,"37.227279,-80.421665",data,9586,9
10579,educational,n4,"37.231585,-80.416258",video,9581,7
10580,government,n1,"37.227279,-80.421665",data,9581,7
10581,scientific,n2,"37.227279,-80.421665",video,9582,10
10582,emergency,n3,"37.227279,-80.421665",emergency,9589,8
10583,government,n3,"37.231585,-80.416258",video,9586,6
10584,government,n3,"37.211525,-80.445081",voice,9588,8
10585,educational,n3,"37.211525,-80.445081",data,9589,9
10586,scientific,n1,"37.211525,-80.445081",emergency,9587,6
10587,government,n4,"37.211525,-80.445081",voice,9589,6
10588,emergency,n2,"37.227279,-80.421665",voice,9589,8
10589,educational,n5,"37.227279,-80.421665",emergency,9594,6
10590,scientific,n5,"37.227279,-80.421665",emergency,9590,5
10591,scientific,n1,"37.231585,-80.416258",data,9594,7
10592,emergency,n3,"37.211525,-80.445081",data,9595,8
10593,scientific,n2,"37.227279,-80.421665",data,9593,6
10594,educational,n5,"37.227279,-80.421665",emergency,9601,10
10595,scientific,n3,"37.231585,-80.416258",voice,9598,10
10596,ordinary,n5,"37.211525,-80.445081",voice,9598,5
10597,ordinary,n4,"37.211525,-80.445081",video,9603,10
10598,government,n5,"37.211525,-80.445081",data,9599,5
10599,emergency,n1,"37.227279,-80.421665",emergency,9599,8
10600,ordinary,n5,"37.231585,-80.416258",voice,9604,7
10601,educational,n4,"37.227279,-80.421665",video,9607,8
10602,emergency,n5,"37.231585,-80.416258",data,9602,8
10603,educational,n5,"37.211525,-80.445081",data,9604,5
10604,government,n5,"37.227279,-80.421665",video,9604,7
10605,educational,n1,"37.227279,-80.421665",emergency,9608,5
10606,scientific,n3,"37.211525,-80.445081",emergency,9609,5
10607,educational,n3,"37.231585,-80.416258",data,9611,6
10608,emergency,n3,"37.231585,-80.416258",emergency,9608,6
10609,scientific,n3,"37.231585,-80.416258",video,9614,9
10610,ordinary,n1,"37.227279,-80.421665",data,9615,6
10611,scientific,n5,"37.231585,-80.416258",emergency,9614,7
10612,emergency,n2,"37.211525,-80.445081",video,9618,9
10613,educational,n5,"37.231585,-80.416258",video,9621,9
10614,educational,n2,"37.231585,-80.416258",voice,9619,6
10615,emergency,n1,"37.211525,-80.445081",video,9616,7
10616,emergency,n5,"37.231585,-80.416258",data,9618,10
10617,emergency,n4,"37.211525,-80.445081",data,9625,10
10618,emergency,n1,"37.211525,-80.445081",voice,9618,5
10619,government,n2,"37.231585,-80.416258",video,9627,9
10620,emergency,n4,"37.227279,-80.421665",voice,9625,8
10621,educational,n4,"37.231585,-80.416258",voice,9621,5
10622,scientific,n2,"37.231585,-80.416258",voice,9622,5
10623,scientific,n5,"37.211525,-80.445081",emergency,9631,9
10624,scientific,n4,"37.211525,-80.445081",video,9629,9
10625,emergency,n2,"37.231585,-80.416258",video,9629,6
10626,educational,n4,"37.231585,-80.416258",voice,9630,9
10627,ordinary,n5,"37.231585,-80.416258",emergency,9629,10
10628,government,n3,"37.227279,-80.421665",emergency,9631,9
10629,educational,n4,"37.227279,-80.421665",video,9631,9
10630,emergency,n1,"37.211525,-80.445081",voice,9631,5
10631,government,n3,"37.231585,-80.416258",video,9635,10
10632,scientific,n1,"37.211525,-80.445081",data,9635,5
10633,emergency,n2,"37.231585,-80.416258",data,9635,8
10634,ordinary,n4,"37.211525,-80.445081",video,9635,10
10635,ordinary,n2,"37.231585,-80.416258",data,9635,8
10636,ordinary,n4,"37.227279,-80.421665",emergency,9642,9
10637,emergency,n1,"37.227279,-80.421665",data,9637,8
10638,government,n2,"37.211525,-80.445081",emergency,9640,6
10639,educational,n4,"37.231585,-80.416258",video,9643,5
10640,government,n1,"37.231585,-80.416258",voice,9640,5
10641,ordinary,n5,"37.211525,-80.445081",data,9647,9
10642,ordinary,n2,"37.227279,-80.421665",data,9644,9
10643,educational,n3,"37.227279,-80.421665",data,9647,5
10644,government,n1,"37.227279,-80.421665",voice,9645,5
10645,emergency,n2,"37.227279,-80.421665",emergency,9649,6
10646,scientific,n1,"37.231585,-80.416258",voice,9650,5
10647,ordinary,n4,"37.227279,-80.421665",data,9647,7
10648,scientific,n5,"37.227279,-80.421665",voice,9648,8
10649,emergency,n2,"37.231585,-80.416258",voice,9654,8
10650,ordinary,n5,"37.211525,-80.445081",video,9651,8
10651,educational,n4,"37.231585,-80.416258",data,9654,7
10652,emergency,n1,"37.211525,-80.445081",video,9655,9
10653,ordinary,n2,"37.211525,-80.445081",voice,9656,9
10654,emergency,n4,"37.211525,-80.445081",video,9659,8
10655,scientific,n5,"37.211525,-80.445081",data,9658,7
10656,emergency,n2,"37.227279,-80.421665",voice,9661,6
10657,government,n3,"37.227279,-80.421665",voice,9658,10
10658,ordinary,n4,"37.231585,-80.416258",emergency,9658,5
10659,educational,n1,"37.211525,-80.445081",video,9661,5
10660,educational,n4,"37.231585,-80.416258",voice,9666,8
10661,government,n3,"37.231585,-80.416258",voice,9663,8
10662,government,n4,"37.227279,-80.421665",voice,9669,10
10663,educational,n3,"37.211525,-80.445081",voice,9664,9
10664,scientific,n1,"37.227279,-80.421665",data,9666,10
10665,emergency,n3,"37.211525,-80.445081",data,9666,10
10666,government,n3,"37.227279,-80.421665",voice,9670,7
10667,educational,n4,"37.227279,-80.421665",voice,9671,5
10668,scientific,n4,"37.211525,-80.445081",video,9669,10
10669,emergency,n1,"37.211525,-80.445081",video,9670,7
10670,government,n5,"37.231585,-80.416258",video,9677,10
10671,educational,n4,"37.211525,-80.445081",emergency,9673,6
10672,scientific,n5,"37.231585,-80.416258",video,9675,6
10673,scientific,n2,"37.227279,-80.421665",emergency,9682,10
10674,emergency,n5,"37.211525,-80.445081",voice,9679,10
10675,government,n5,"37.231585,-80.416258",emergency,9677,7
10676,emergency,n3,"37.227279,-80.421665",data,9680,6
10677,government,n4,"37.227279,-80.421665",data,9681,6
10678,educational,n1,"37.227279,-80.421665",voice,9682,5
10679,scientific,n2,"37.211525,-80.445081",video,9681,6
10680,educational,n4,"37.227279,-80.421665",video,9682,7
10681,scientific,n2,"37.211525,-80.445081",data,9681,7
10682,educational,n1,"37.211525,-80.445081",data,9683,10
10683,scientific,n3,"37.227279,-80.421665",video,9689,10
10684,emergency,n2,"37.227279,-80.421665",data,9688,6
10685,ordinary,n3,"37.227279,-80.421665",data,9685,10
10686,government,n1,"37.211525,-80.445081",voice,9686,5
10687,emergency,n1,"37.211525,-80.445081",video,9696,10
10688,scientific,n5,"37.231585,-80.416258",emergency,9694,8
10689,government,n3,"37.227279,-80.421665",emergency,9694,7
10690,emergency,n5,"37.227279,-80.421665",video,9690,7
10691,emergency,n4,"37.227279,-80.421665",video,9691,5
10692,ordinary,n5,"37.227279,-80.421665",voice,9696,5
10693,government,n2,"37.227279,-80.421665",voice,9696,8
10694,ordinary,n4,"37.227279,-80.421665",video,9700,8
10695,government,n4,"37.231585,-80.416258",data,9698,6
10696,scientific,n5,"37.231585,-80.416258",data,9701,10
10697,emergency,n2,"37.211525,-80.445081",emergency,9702,8
10698,scientific,n3,"37.231585,-80.416258",voice,9700,5
10699,government,n2,"37.211525,-80.445081",voice,9700,5
10700,educational,n1,"37.227279,-80.421665",video,9700,8
10701,scientific,n1,"37.211525,-80.445081",data,9706,9
10702,emergency,n2,"37.231585,-80.416258",emergency,9704,9
10703,government,n5,"37.211525,-80.445081",voice,9704,7
10704,emergency,n5,"37.231585,-80.416258",data,9704,6
10705,scientific,n3,"37.211525,-80.445081",emergency,9706,9
10706,scientific,n2,"37.227279,-80.421665",voice,9710,7
10707,scientific,n5,"37.211525,-80.445081",video,9713,10
10708,ordinary,n5,"37.231585,-80.416258",voice,9710,8
10709,scientific,n2,"37.211525,-80.445081",data,9713,9
10710,scientific,n1,"37.227279,-80.421665",emergency,9715,10
10711,ordinary,n1,"37.211525,-80.445081",voice,9713,7
10712,government,n3,"37.231585,-80.416258",data,9719,9
10713,government,n2,"37.211525,-80.445081",emergency,9713,7
10714,government,n1,"37.227279,-80.421665",emergency,9720,8
10715,government,n5,"37.231585,-80.416258",video,9717,8
10716,emergency,n2,"37.231585,-80.416258",data,9720,5
10717,educational,n1,"37.227279,-80.421665",data,9720,9
10718,scientific,n2,"37.231585,-80.416258",emergency,9725,8
10719,government,n1,"37.227279,-80.421665",emergency,9723,5
10720,scientific,n2,"37.231585,-80.416258",emergency,9721,7
10721,educational,n2,"37.227279,-80.421665",video,9728,8
10722,emergency,n4,"37.231585,-80.416258",video,9722,10
10723,government,n4,"37.211525,-80.445081",data,9730,8
10724,educational,n4,"37.227279,-80.421665",voice,9727,6
10725,government,n4,"37.231585,-80.416258",emergency,9729,6
10726,educational,n4,"37.211525,-80.445081",emergency,9732,7
10727,emergency,n3,"37.211525,-80.445081",data,9732,9
10728,educational,n1,"37.211525,-80.445081",video,9733,6
10729,emergency,n4,"37.211525,-80.445081",emergency,9733,5
10730,government,n3,"37.211525,-80.445081",voice,9738,9
10731,scientific,n5,"37.231585,-80.416258",voice,9732,7
10732,educational,n4,"37.231585,-80.416258",data,9735,7
10733,scientific,n4,"37.227279,-80.421665",data,9739,7
10734,ordinary,n4,"37.231585,-80.416258",data,9741,10
10735,government,n2,"37.211525,-80.445081",video,9737,7
10736,ordinary,n1,"37.231585,-80.416258",data,9740,6
10737,government,n1,"37.231585,-80.416258",video,9740,7
10738,government,n2,"37.211525,-80.445081",data,9738,8
10739,government,n3,"37.227279,-80.421665",data,9742,9
10740,emergency,n1,"37.231585,-80.416258",data,9741,5
10741,scientific,n4,"37.227279,-80.421665",video,9750,10
10742,emergency,n3,"37.227279,-80.421665",voice,9744,6
10743,educational,n2,"37.231585,-80.416258",emergency,9749,7
10744,scientific,n1,"37.227279,-80.421665",data,9749,7
10745,ordinary,n5,"37.211525,-80.445081",video,9747,9
10746,government,n1,"37.231585,-80.416258",emergency,9749,5
10747,educational,n1,"37.231585,-80.416258",video,9750,6
10748,scientific,n2,"37.231585,-80.416258",data,9755,10
10749,educational,n4,"37.211525,-80.445081",data,9753,5
10750,ordinary,n3,"37.231585,-80.416258",video,9753,5
10751,educational,n4,"37.227279,-80.421665",voice,9754,7
10752,ordinary,n4,"37.231585,-80.416258",data,9753,8
10753,ordinary,n4,"37.231585,-80.416258",emergency,9757,7
10754,scientific,n2,"37.227279,-80.421665",data,9762,9
10755,ordinary,n2,"37.211525,-80.445081",emergency,9756,6
10756,scientific,n3,"37.231585,-80.416258",emergency,9757,8
10757,scientific,n5,"37.227279,-80.421665",data,9764,8
10758,ordinary,n4,"37.227279,-80.421665",data,9760,7
10759,ordinary,n3,"37.231585,-80.416258",emergency,9763,8
10760,ordinary,n2,"37.227279,-80.421665",voice,9761,6
10761,government,n1,"37.231585,-80.416258",data,9766,6
10762,scientific,n4,"37.227279,-80.421665",voice,9769,8
10763,government,n3,"37.227279,-80.421665",emergency,9763,5
10764,emergency,n3,"37.231585,-80.416258",voice,9765,7
10765,government,n1,"37.211525,-80.445081",video,9766,6
10766,educational,n1,"37.231585,-80.416258",data,9772,10
10767,scientific,n4,"37.231585,-80.416258",voice,9769,9
10768,emergency,n5,"37.231585,-80.416258",emergency,9774,10
10769,educational,n4,"37.227279,-80.421665",voice,9770,5
10770,ordinary,n3,"37.231585,-80.416258",emergency,9773,6
10771,scientific,n2,"37.211525,-80.445081",video,9777,7
10772,scientific,n4,"37.231585,-80.416258",voice,9776,5
10773,government,n4,"37.227279,-80.421665",voice,9776,10
10774,ordinary,n4,"37.231585,-80.416258",video,9781,8
10775,ordinary,n3,"37.231585,-80.416258",video,9783,9
10776,emergency,n3,"37.227279,-80.421665",video,9780,10
10777,educational,n1,"37.227279,-80.421665",voice,9777,7
10778,government,n5,"37.231585,-80.416258",voice,9780,5
10779,emergency,n5,"37.231585,-80.416258",data,9781,6
10780,ordinary,n3,"37.227279,-80.421665",emergency,9783,5
10781,scientific,n3,"37.231585,-80.416258",video,9785,6
