cbsd_id,secondary_user_type,target_band,location,data_type,start_time,duration,min_freq,max_freq,score
10480,emergency,n5,"37.211525,-80.445081",voice,9481,5,2700.0,2800.0,9.0
2004,ordinary,n5,"37.231585,-80.416258",data,1013,10,2700.0,2800.0,4.0
2003,ordinary,n5,"37.227279,-80.421665",emergency,1007,8,2700.0,2800.0,6.0
1996,educational,n5,"37.231585,-80.416258",voice,1004,10,2700.0,2800.0,7.0
1995,ordinary,n5,"37.231585,-80.416258",video,995,6,2700.0,2800.0,3.0
1994,ordinary,n5,"37.211525,-80.445081",video,994,6,2700.0,2800.0,3.0
1992,ordinary,n5,"37.227279,-80.421665",voice,999,10,2700.0,2800.0,5.0
10497,scientific,n5,"37.227279,-80.421665",voice,9503,10,2700.0,2800.0,6.0
10496,emergency,n5,"37.227279,-80.421665",video,9499,6,2700.0,2800.0,7.0
10495,ordinary,n5,"37.231585,-80.416258",data,9500,10,2700.0,2800.0,4.0
1988,government,n5,"37.231585,-80.416258",voice,993,10,2700.0,2800.0,8.0
1985,ordinary,n5,"37.227279,-80.421665",emergency,989,9,2700.0,2800.0,6.0
10511,educational,n5,"37.211525,-80.445081",data,9515,10,2700.0,2800.0,6.0
2033,ordinary,n5,"37.231585,-80.416258",data,1035,6,2700.0,2800.0,4.0
1979,emergency,n5,"37.231585,-80.416258",data,984,6,2700.0,2800.0,8.0
2038,emergency,n5,"37.227279,-80.421665",data,1047,10,2700.0,2800.0,8.0
2044,emergency,n5,"37.211525,-80.445081",emergency,1045,9,2700.0,2800.0,10.0
2047,emergency,n5,"37.231585,-80.416258",video,1052,6,2700.0,2800.0,7.0
10488,emergency,n5,"37.227279,-80.421665",data,9489,9,2700.0,2800.0,8.0
2049,ordinary,n5,"37.211525,-80.445081",data,1053,9,2700.0,2800.0,4.0
2053,scientific,n5,"37.231585,-80.416258",emergency,1058,7,2700.0,2800.0,7.0
10485,emergency,n5,"37.211525,-80.445081",data,9492,10,2700.0,2800.0,8.0
2054,emergency,n5,"37.227279,-80.421665",video,1057,10,2700.0,2800.0,7.0
2055,emergency,n5,"37.231585,-80.416258",voice,1058,9,2700.0,2800.0,9.0
10516,ordinary,n5,"37.211525,-80.445081",voice,9519,8,2700.0,2800.0,5.0
10481,government,n5,"37.211525,-80.445081",data,9483,10,2700.0,2800.0,7.0
10519,government,n5,"37.231585,-80.416258",video,9522,5,2700.0,2800.0,6.0
10447,government,n5,"37.231585,-80.416258",data,9451,5,2700.0,2800.0,7.0
2112,educational,n5,"37.227279,-80.421665",emergency,1118,7,2700.0,2800.0,8.0
1930,scientific,n5,"37.231585,-80.416258",emergency,930,5,2700.0,2800.0,7.0
1878,emergency,n5,"37.227279,-80.421665",emergency,883,6,2700.0,2800.0,10.0
10565,scientific,n5,"37.231585,-80.416258",emergency,9566,8,2700.0,2800.0,7.0
2176,government,n5,"37.227279,-80.421665",emergency,1182,7,2700.0,2800.0,9.0
1872,educational,n5,"37.227279,-80.421665",voice,872,10,2700.0,2800.0,7.0
1871,ordinary,n5,"37.211525,-80.445081",voice,873,5,2700.0,2800.0,5.0
10570,emergency,n5,"37.231585,-80.416258",emergency,9571,10,2700.0,2800.0,10.0
1863,ordinary,n5,"37.211525,-80.445081",voice,863,8,2700.0,2800.0,5.0
2195,emergency,n5,"37.231585,-80.416258",emergency,1197,5,2700.0,2800.0,10.0
10412,educational,n5,"37.227279,-80.421665",video,9413,8,2700.0,2800.0,5.0
2200,scientific,n5,"37.231585,-80.416258",video,1206,10,2700.0,2800.0,4.0
1862,emergency,n5,"37.227279,-80.421665",emergency,863,7,2700.0,2800.0,10.0
2201,scientific,n5,"37.211525,-80.445081",emergency,1202,5,2700.0,2800.0,7.0
10408,emergency,n5,"37.227279,-80.421665",data,9409,10,2700.0,2800.0,8.0
2204,government,n5,"37.227279,-80.421665",voice,1205,7,2700.0,2800.0,8.0
1857,government,n5,"37.231585,-80.416258",voice,863,10,2700.0,2800.0,8.0
10404,emergency,n5,"37.211525,-80.445081",voice,9406,9,2700.0,2800.0,9.0
1852,scientific,n5,"37.227279,-80.421665",voice,853,7,2700.0,2800.0,6.0
2222,ordinary,n5,"37.231585,-80.416258",video,1228,8,2700.0,2800.0,3.0
10401,ordinary,n5,"37.211525,-80.445081",video,9405,10,2700.0,2800.0,3.0
10399,emergency,n5,"37.227279,-80.421665",voice,9399,7,2700.0,2800.0,9.0
2233,emergency,n5,"37.227279,-80.421665",emergency,1236,9,2700.0,2800.0,10.0
10396,scientific,n5,"37.211525,-80.445081",voice,9401,6,2700.0,2800.0,6.0
1847,emergency,n5,"37.231585,-80.416258",voice,854,10,2700.0,2800.0,9.0
2237,ordinary,n5,"37.231585,-80.416258",video,1238,5,2700.0,2800.0,3.0
10584,ordinary,n5,"37.231585,-80.416258",video,9585,9,2700.0,2800.0,3.0
1881,scientific,n5,"37.227279,-80.421665",video,882,8,2700.0,2800.0,4.0
1884,ordinary,n5,"37.231585,-80.416258",voice,889,8,2700.0,2800.0,5.0
1888,educational,n5,"37.231585,-80.416258",voice,888,9,2700.0,2800.0,7.0
2175,educational,n5,"37.231585,-80.416258",video,1179,5,2700.0,2800.0,5.0
1913,emergency,n5,"37.211525,-80.445081",voice,913,6,2700.0,2800.0,9.0
10443,government,n5,"37.211525,-80.445081",emergency,9443,5,2700.0,2800.0,9.0
2119,emergency,n5,"37.227279,-80.421665",video,1122,7,2700.0,2800.0,7.0
1910,ordinary,n5,"37.211525,-80.445081",video,914,6,2700.0,2800.0,3.0
10440,emergency,n5,"37.211525,-80.445081",data,9444,8,2700.0,2800.0,8.0
2125,scientific,n5,"37.211525,-80.445081",emergency,1134,10,2700.0,2800.0,7.0
10438,educational,n5,"37.211525,-80.445081",voice,9441,5,2700.0,2800.0,7.0
10548,scientific,n5,"37.211525,-80.445081",emergency,9553,6,2700.0,2800.0,7.0
10437,emergency,n5,"37.227279,-80.421665",data,9438,6,2700.0,2800.0,8.0
2130,ordinary,n5,"37.231585,-80.416258",video,1138,9,2700.0,2800.0,3.0
1906,government,n5,"37.227279,-80.421665",voice,906,6,2700.0,2800.0,8.0
1904,emergency,n5,"37.231585,-80.416258",emergency,910,10,2700.0,2800.0,10.0
10656,ordinary,n5,"37.211525,-80.445081",emergency,9658,6,2700.0,2800.0,6.0
10552,ordinary,n5,"37.231585,-80.416258",video,9555,8,2700.0,2800.0,3.0
2142,educational,n5,"37.211525,-80.445081",emergency,1145,8,2700.0,2800.0,8.0
2146,scientific,n5,"37.211525,-80.445081",data,1148,8,2700.0,2800.0,5.0
2150,educational,n5,"37.211525,-80.445081",voice,1155,9,2700.0,2800.0,7.0
1901,emergency,n5,"37.211525,-80.445081",emergency,904,5,2700.0,2800.0,10.0
1900,government,n5,"37.231585,-80.416258",video,902,6,2700.0,2800.0,6.0
2162,ordinary,n5,"37.227279,-80.421665",video,1165,5,2700.0,2800.0,3.0
1893,educational,n5,"37.231585,-80.416258",video,898,8,2700.0,2800.0,5.0
2171,government,n5,"37.231585,-80.416258",video,1171,5,2700.0,2800.0,6.0
1889,emergency,n5,"37.231585,-80.416258",data,893,5,2700.0,2800.0,8.0
2172,ordinary,n5,"37.227279,-80.421665",voice,1178,7,2700.0,2800.0,5.0
10420,educational,n5,"37.211525,-80.445081",emergency,9421,10,2700.0,2800.0,8.0
10558,ordinary,n5,"37.227279,-80.421665",data,9562,6,2700.0,2800.0,4.0
2141,emergency,n5,"37.231585,-80.416258",emergency,1143,7,2700.0,2800.0,10.0
1395,educational,n5,"37.227279,-80.421665",video,395,7,2700.0,2800.0,5.0
10657,ordinary,n5,"37.227279,-80.421665",data,9661,8,2700.0,2800.0,4.0
2486,emergency,n5,"37.211525,-80.445081",data,1491,6,2700.0,2800.0,8.0
1539,government,n5,"37.227279,-80.421665",video,540,7,2700.0,2800.0,6.0
1532,scientific,n5,"37.231585,-80.416258",video,535,8,2700.0,2800.0,4.0
1531,emergency,n5,"37.211525,-80.445081",emergency,539,9,2700.0,2800.0,10.0
10108,government,n5,"37.227279,-80.421665",video,9109,7,2700.0,2800.0,6.0
1528,emergency,n5,"37.231585,-80.416258",video,532,9,2700.0,2800.0,7.0
10756,emergency,n5,"37.231585,-80.416258",voice,9764,9,2700.0,2800.0,9.0
2812,emergency,n5,"37.231585,-80.416258",emergency,1819,8,2700.0,2800.0,10.0
2813,government,n5,"37.211525,-80.445081",data,1817,6,2700.0,2800.0,7.0
1521,educational,n5,"37.227279,-80.421665",voice,522,5,2700.0,2800.0,7.0
2821,educational,n5,"37.211525,-80.445081",voice,1824,9,2700.0,2800.0,7.0
10102,scientific,n5,"37.227279,-80.421665",voice,9105,9,2700.0,2800.0,6.0
2828,ordinary,n5,"37.211525,-80.445081",emergency,1831,7,2700.0,2800.0,6.0
10098,educational,n5,"37.231585,-80.416258",video,9106,10,2700.0,2800.0,5.0
10763,ordinary,n5,"37.231585,-80.416258",voice,9763,9,2700.0,2800.0,5.0
2831,emergency,n5,"37.227279,-80.421665",data,1831,9,2700.0,2800.0,8.0
2834,educational,n5,"37.231585,-80.416258",voice,1835,8,2700.0,2800.0,7.0
2839,educational,n5,"37.211525,-80.445081",video,1842,8,2700.0,2800.0,5.0
10089,government,n5,"37.231585,-80.416258",video,9090,5,2700.0,2800.0,6.0
10088,emergency,n5,"37.211525,-80.445081",emergency,9090,8,2700.0,2800.0,10.0
1505,government,n5,"37.211525,-80.445081",voice,507,5,2700.0,2800.0,8.0
10766,ordinary,n5,"37.211525,-80.445081",emergency,9767,7,2700.0,2800.0,6.0
1500,educational,n5,"37.231585,-80.416258",video,505,6,2700.0,2800.0,5.0
2848,educational,n5,"37.227279,-80.421665",video,1850,5,2700.0,2800.0,5.0
1496,ordinary,n5,"37.211525,-80.445081",video,503,10,2700.0,2800.0,3.0
1489,scientific,n5,"37.231585,-80.416258",emergency,498,10,2700.0,2800.0,7.0
10750,ordinary,n5,"37.211525,-80.445081",emergency,9752,10,2700.0,2800.0,6.0
10772,educational,n5,"37.231585,-80.416258",voice,9776,7,2700.0,2800.0,7.0
10114,scientific,n5,"37.227279,-80.421665",voice,9119,7,2700.0,2800.0,6.0
2776,emergency,n5,"37.211525,-80.445081",voice,1780,7,2700.0,2800.0,9.0
2742,emergency,n5,"37.211525,-80.445081",emergency,1746,10,2700.0,2800.0,10.0
1580,scientific,n5,"37.211525,-80.445081",data,580,9,2700.0,2800.0,5.0
10731,government,n5,"37.227279,-80.421665",voice,9734,6,2700.0,2800.0,8.0
1578,educational,n5,"37.227279,-80.421665",voice,578,5,2700.0,2800.0,7.0
10135,government,n5,"37.227279,-80.421665",data,9139,6,2700.0,2800.0,7.0
2745,government,n5,"37.227279,-80.421665",video,1751,7,2700.0,2800.0,6.0
10133,ordinary,n5,"37.227279,-80.421665",voice,9137,5,2700.0,2800.0,5.0
10132,emergency,n5,"37.211525,-80.445081",emergency,9136,5,2700.0,2800.0,10.0
2753,emergency,n5,"37.227279,-80.421665",data,1755,6,2700.0,2800.0,8.0
2754,ordinary,n5,"37.211525,-80.445081",emergency,1757,5,2700.0,2800.0,6.0
10128,government,n5,"37.231585,-80.416258",video,9128,7,2700.0,2800.0,6.0
2759,educational,n5,"37.231585,-80.416258",emergency,1759,5,2700.0,2800.0,8.0
10126,government,n5,"37.231585,-80.416258",data,9126,5,2700.0,2800.0,7.0
2763,government,n5,"37.231585,-80.416258",emergency,1767,9,2700.0,2800.0,9.0
2766,emergency,n5,"37.211525,-80.445081",video,1774,9,2700.0,2800.0,7.0
1564,scientific,n5,"37.227279,-80.421665",voice,569,9,2700.0,2800.0,6.0
1554,educational,n5,"37.211525,-80.445081",data,557,7,2700.0,2800.0,6.0
1552,ordinary,n5,"37.227279,-80.421665",data,555,5,2700.0,2800.0,4.0
2770,government,n5,"37.227279,-80.421665",video,1770,10,2700.0,2800.0,6.0
10121,emergency,n5,"37.231585,-80.416258",video,9127,9,2700.0,2800.0,7.0
10120,government,n5,"37.227279,-80.421665",emergency,9123,8,2700.0,2800.0,9.0
10743,educational,n5,"37.227279,-80.421665",video,9747,10,2700.0,2800.0,5.0
10745,emergency,n5,"37.231585,-80.416258",emergency,9751,7,2700.0,2800.0,10.0
1543,emergency,n5,"37.227279,-80.421665",video,546,7,2700.0,2800.0,7.0
10749,ordinary,n5,"37.227279,-80.421665",data,9755,9,2700.0,2800.0,4.0
2779,emergency,n5,"37.231585,-80.416258",data,1779,8,2700.0,2800.0,8.0
10137,ordinary,n5,"37.211525,-80.445081",video,9143,7,2700.0,2800.0,3.0
2861,educational,n5,"37.227279,-80.421665",emergency,1861,10,2700.0,2800.0,8.0
10079,educational,n5,"37.227279,-80.421665",voice,9081,6,2700.0,2800.0,7.0
1442,scientific,n5,"37.227279,-80.421665",voice,447,6,2700.0,2800.0,6.0
1439,scientific,n5,"37.227279,-80.421665",video,442,9,2700.0,2800.0,4.0
1436,emergency,n5,"37.231585,-80.416258",data,439,8,2700.0,2800.0,8.0
10050,government,n5,"37.231585,-80.416258",emergency,9051,6,2700.0,2800.0,9.0
2920,government,n5,"37.231585,-80.416258",data,1923,7,2700.0,2800.0,7.0
2934,educational,n5,"37.211525,-80.445081",video,1935,6,2700.0,2800.0,5.0
2936,government,n5,"37.231585,-80.416258",voice,1938,8,2700.0,2800.0,8.0
10045,government,n5,"37.227279,-80.421665",voice,9045,5,2700.0,2800.0,8.0
2938,educational,n5,"37.231585,-80.416258",voice,1941,5,2700.0,2800.0,7.0
2940,government,n5,"37.231585,-80.416258",video,1946,10,2700.0,2800.0,6.0
1423,educational,n5,"37.211525,-80.445081",data,427,10,2700.0,2800.0,6.0
2942,emergency,n5,"37.227279,-80.421665",data,1942,8,2700.0,2800.0,8.0
2943,scientific,n5,"37.211525,-80.445081",data,1952,10,2700.0,2800.0,5.0
10040,emergency,n5,"37.227279,-80.421665",data,9040,9,2700.0,2800.0,8.0
1418,ordinary,n5,"37.227279,-80.421665",video,418,9,2700.0,2800.0,3.0
1406,government,n5,"37.231585,-80.416258",voice,410,7,2700.0,2800.0,8.0
2947,government,n5,"37.227279,-80.421665",video,1951,5,2700.0,2800.0,6.0
2958,emergency,n5,"37.211525,-80.445081",voice,1966,9,2700.0,2800.0,9.0
2959,scientific,n5,"37.231585,-80.416258",data,1960,5,2700.0,2800.0,5.0
2960,scientific,n5,"37.211525,-80.445081",data,1965,7,2700.0,2800.0,5.0
2961,emergency,n5,"37.227279,-80.421665",emergency,1961,8,2700.0,2800.0,10.0
10031,government,n5,"37.211525,-80.445081",video,9036,6,2700.0,2800.0,6.0
2964,educational,n5,"37.231585,-80.416258",voice,1964,8,2700.0,2800.0,7.0
1398,educational,n5,"37.211525,-80.445081",data,402,10,2700.0,2800.0,6.0
1397,emergency,n5,"37.231585,-80.416258",data,403,8,2700.0,2800.0,8.0
2912,scientific,n5,"37.231585,-80.416258",video,1916,5,2700.0,2800.0,4.0
1478,government,n5,"37.231585,-80.416258",data,486,10,2700.0,2800.0,7.0
2911,educational,n5,"37.211525,-80.445081",data,1913,5,2700.0,2800.0,6.0
1443,emergency,n5,"37.227279,-80.421665",voice,445,7,2700.0,2800.0,9.0
10777,educational,n5,"37.231585,-80.416258",emergency,9777,10,2700.0,2800.0,8.0
10780,ordinary,n5,"37.231585,-80.416258",data,9781,10,2700.0,2800.0,4.0
1473,ordinary,n5,"37.231585,-80.416258",emergency,480,9,2700.0,2800.0,6.0
2870,ordinary,n5,"37.227279,-80.421665",video,1871,5,2700.0,2800.0,3.0
2872,emergency,n5,"37.227279,-80.421665",emergency,1876,6,2700.0,2800.0,10.0
10073,educational,n5,"37.231585,-80.416258",video,9076,10,2700.0,2800.0,5.0
1471,government,n5,"37.211525,-80.445081",video,476,10,2700.0,2800.0,6.0
2873,emergency,n5,"37.231585,-80.416258",data,1876,5,2700.0,2800.0,8.0
2875,emergency,n5,"37.211525,-80.445081",data,1877,5,2700.0,2800.0,8.0
2876,scientific,n5,"37.231585,-80.416258",emergency,1878,5,2700.0,2800.0,7.0
10785,government,n5,"37.211525,-80.445081",video,9787,7,2700.0,2800.0,6.0
2877,educational,n5,"37.231585,-80.416258",emergency,1881,7,2700.0,2800.0,8.0
1459,scientific,n5,"37.231585,-80.416258",video,464,8,2700.0,2800.0,4.0
2886,emergency,n5,"37.227279,-80.421665",data,1886,9,2700.0,2800.0,8.0
10065,ordinary,n5,"37.227279,-80.421665",data,9070,10,2700.0,2800.0,4.0
10791,government,n5,"37.231585,-80.416258",data,9795,5,2700.0,2800.0,7.0
2889,ordinary,n5,"37.231585,-80.416258",video,1893,8,2700.0,2800.0,3.0
2895,government,n5,"37.227279,-80.421665",video,1899,7,2700.0,2800.0,6.0
10061,emergency,n5,"37.227279,-80.421665",data,9064,9,2700.0,2800.0,8.0
2896,educational,n5,"37.211525,-80.445081",voice,1902,7,2700.0,2800.0,7.0
2897,emergency,n5,"37.227279,-80.421665",voice,1900,6,2700.0,2800.0,9.0
1451,government,n5,"37.211525,-80.445081",video,455,8,2700.0,2800.0,6.0
1447,scientific,n5,"37.211525,-80.445081",video,453,7,2700.0,2800.0,4.0
2901,government,n5,"37.227279,-80.421665",video,1904,6,2700.0,2800.0,6.0
2902,ordinary,n5,"37.211525,-80.445081",data,1909,10,2700.0,2800.0,4.0
10797,scientific,n5,"37.231585,-80.416258",voice,9799,6,2700.0,2800.0,6.0
2741,government,n5,"37.211525,-80.445081",data,1744,7,2700.0,2800.0,7.0
10139,scientific,n5,"37.231585,-80.416258",voice,9139,6,2700.0,2800.0,6.0
2734,emergency,n5,"37.211525,-80.445081",data,1737,7,2700.0,2800.0,8.0
2553,scientific,n5,"37.231585,-80.416258",voice,1556,5,2700.0,2800.0,6.0
1703,emergency,n5,"37.231585,-80.416258",emergency,709,9,2700.0,2800.0,10.0
2559,scientific,n5,"37.227279,-80.421665",voice,1566,10,2700.0,2800.0,6.0
2560,ordinary,n5,"37.231585,-80.416258",emergency,1565,8,2700.0,2800.0,6.0
2561,ordinary,n5,"37.227279,-80.421665",emergency,1563,5,2700.0,2800.0,6.0
1702,government,n5,"37.211525,-80.445081",video,703,6,2700.0,2800.0,6.0
2565,government,n5,"37.227279,-80.421665",voice,1568,5,2700.0,2800.0,8.0
10227,emergency,n5,"37.211525,-80.445081",data,9229,8,2700.0,2800.0,8.0
1699,government,n5,"37.231585,-80.416258",voice,700,5,2700.0,2800.0,8.0
2576,government,n5,"37.211525,-80.445081",data,1579,8,2700.0,2800.0,7.0
2577,scientific,n5,"37.231585,-80.416258",data,1582,9,2700.0,2800.0,5.0
2582,ordinary,n5,"37.211525,-80.445081",voice,1583,8,2700.0,2800.0,5.0
2583,ordinary,n5,"37.211525,-80.445081",video,1589,8,2700.0,2800.0,3.0
10219,scientific,n5,"37.227279,-80.421665",data,9220,8,2700.0,2800.0,5.0
1693,government,n5,"37.231585,-80.416258",emergency,693,7,2700.0,2800.0,9.0
10676,emergency,n5,"37.227279,-80.421665",emergency,9677,8,2700.0,2800.0,10.0
1691,educational,n5,"37.231585,-80.416258",emergency,694,6,2700.0,2800.0,8.0
2589,government,n5,"37.231585,-80.416258",data,1596,10,2700.0,2800.0,7.0
10679,government,n5,"37.231585,-80.416258",voice,9682,5,2700.0,2800.0,8.0
2602,ordinary,n5,"37.227279,-80.421665",emergency,1603,6,2700.0,2800.0,6.0
2603,government,n5,"37.211525,-80.445081",video,1603,5,2700.0,2800.0,6.0
1687,emergency,n5,"37.211525,-80.445081",emergency,693,10,2700.0,2800.0,10.0
2604,scientific,n5,"37.231585,-80.416258",data,1606,8,2700.0,2800.0,5.0
2606,educational,n5,"37.227279,-80.421665",emergency,1612,8,2700.0,2800.0,8.0
1674,educational,n5,"37.227279,-80.421665",emergency,674,5,2700.0,2800.0,8.0
2551,ordinary,n5,"37.211525,-80.445081",data,1554,5,2700.0,2800.0,4.0
1673,scientific,n5,"37.227279,-80.421665",voice,676,8,2700.0,2800.0,6.0
2550,emergency,n5,"37.227279,-80.421665",voice,1554,9,2700.0,2800.0,9.0
2549,educational,n5,"37.227279,-80.421665",voice,1554,6,2700.0,2800.0,7.0
2487,emergency,n5,"37.227279,-80.421665",data,1491,7,2700.0,2800.0,8.0
2490,educational,n5,"37.227279,-80.421665",voice,1494,6,2700.0,2800.0,7.0
2494,scientific,n5,"37.231585,-80.416258",emergency,1501,9,2700.0,2800.0,7.0
2496,ordinary,n5,"37.231585,-80.416258",data,1502,8,2700.0,2800.0,4.0
10262,ordinary,n5,"37.227279,-80.421665",video,9266,10,2700.0,2800.0,3.0
2501,scientific,n5,"37.211525,-80.445081",emergency,1507,8,2700.0,2800.0,7.0
2504,emergency,n5,"37.211525,-80.445081",video,1509,8,2700.0,2800.0,7.0
1722,government,n5,"37.211525,-80.445081",data,727,6,2700.0,2800.0,7.0
10258,educational,n5,"37.211525,-80.445081",video,9259,8,2700.0,2800.0,5.0
2515,scientific,n5,"37.211525,-80.445081",emergency,1516,6,2700.0,2800.0,7.0
1719,emergency,n5,"37.231585,-80.416258",voice,728,10,2700.0,2800.0,9.0
10664,emergency,n5,"37.211525,-80.445081",video,9669,10,2700.0,2800.0,7.0
2523,ordinary,n5,"37.227279,-80.421665",video,1526,8,2700.0,2800.0,3.0
2524,scientific,n5,"37.227279,-80.421665",data,1527,9,2700.0,2800.0,5.0
2533,emergency,n5,"37.211525,-80.445081",emergency,1533,5,2700.0,2800.0,10.0
1706,emergency,n5,"37.227279,-80.421665",voice,711,6,2700.0,2800.0,9.0
2534,educational,n5,"37.231585,-80.416258",voice,1540,7,2700.0,2800.0,7.0
10248,educational,n5,"37.231585,-80.416258",voice,9256,10,2700.0,2800.0,7.0
2537,government,n5,"37.211525,-80.445081",data,1543,10,2700.0,2800.0,7.0
10246,emergency,n5,"37.227279,-80.421665",video,9247,5,2700.0,2800.0,7.0
1705,educational,n5,"37.211525,-80.445081",data,713,9,2700.0,2800.0,6.0
2538,educational,n5,"37.231585,-80.416258",data,1540,9,2700.0,2800.0,6.0
10244,government,n5,"37.231585,-80.416258",data,9248,9,2700.0,2800.0,7.0
10243,ordinary,n5,"37.227279,-80.421665",data,9249,7,2700.0,2800.0,4.0
10242,emergency,n5,"37.227279,-80.421665",emergency,9246,9,2700.0,2800.0,10.0
10237,ordinary,n5,"37.227279,-80.421665",data,9239,9,2700.0,2800.0,4.0
10202,scientific,n5,"37.211525,-80.445081",video,9202,8,2700.0,2800.0,4.0
10687,emergency,n5,"37.227279,-80.421665",emergency,9691,5,2700.0,2800.0,10.0
10201,scientific,n5,"37.211525,-80.445081",emergency,9203,8,2700.0,2800.0,7.0
2688,scientific,n5,"37.231585,-80.416258",emergency,1694,8,2700.0,2800.0,7.0
2689,scientific,n5,"37.231585,-80.416258",emergency,1697,10,2700.0,2800.0,7.0
10163,ordinary,n5,"37.227279,-80.421665",data,9164,5,2700.0,2800.0,4.0
1620,government,n5,"37.231585,-80.416258",data,626,8,2700.0,2800.0,7.0
10710,government,n5,"37.211525,-80.445081",video,9713,8,2700.0,2800.0,6.0
10711,emergency,n5,"37.231585,-80.416258",emergency,9716,6,2700.0,2800.0,10.0
1619,emergency,n5,"37.227279,-80.421665",video,622,10,2700.0,2800.0,7.0
2700,scientific,n5,"37.227279,-80.421665",emergency,1705,7,2700.0,2800.0,7.0
10158,ordinary,n5,"37.211525,-80.445081",voice,9166,9,2700.0,2800.0,5.0
1604,emergency,n5,"37.227279,-80.421665",emergency,605,10,2700.0,2800.0,10.0
2712,ordinary,n5,"37.211525,-80.445081",emergency,1714,7,2700.0,2800.0,6.0
1601,scientific,n5,"37.211525,-80.445081",voice,607,10,2700.0,2800.0,6.0
2715,government,n5,"37.227279,-80.421665",video,1718,8,2700.0,2800.0,6.0
2717,emergency,n5,"37.231585,-80.416258",data,1725,10,2700.0,2800.0,8.0
2719,emergency,n5,"37.231585,-80.416258",video,1726,10,2700.0,2800.0,7.0
10152,ordinary,n5,"37.231585,-80.416258",voice,9155,9,2700.0,2800.0,5.0
1598,educational,n5,"37.211525,-80.445081",emergency,600,5,2700.0,2800.0,8.0
1597,ordinary,n5,"37.231585,-80.416258",video,604,9,2700.0,2800.0,3.0
10149,emergency,n5,"37.231585,-80.416258",video,9153,7,2700.0,2800.0,7.0
2727,government,n5,"37.231585,-80.416258",emergency,1729,10,2700.0,2800.0,9.0
10146,scientific,n5,"37.227279,-80.421665",video,9148,5,2700.0,2800.0,4.0
1592,government,n5,"37.211525,-80.445081",voice,593,8,2700.0,2800.0,8.0
1588,educational,n5,"37.231585,-80.416258",voice,589,8,2700.0,2800.0,7.0
1582,government,n5,"37.231585,-80.416258",data,583,6,2700.0,2800.0,7.0
1581,ordinary,n5,"37.211525,-80.445081",video,585,10,2700.0,2800.0,3.0
1626,government,n5,"37.227279,-80.421665",video,631,7,2700.0,2800.0,6.0
2680,educational,n5,"37.227279,-80.421665",video,1681,5,2700.0,2800.0,5.0
