cbsd_id,type,band,weather,density,traffic
8500,government,n1,emergency,urban,emergency
8501,government,n3,snowy,rural,emergency
8502,government,n4,emergency,rural,emergency
8503,ordinary,n2,foggy,urban,video
8504,scientific,n4,rainy,semi-urban,video
8505,educational,n3,foggy,urban,emergency
8506,ordinary,n4,rainy,urban,emergency
8507,ordinary,n2,foggy,urban,data
8508,educational,n3,rainy,semi-urban,voice
8509,educational,n1,foggy,urban,video
8510,scientific,n3,emergency,urban,emergency
8511,scientific,n5,sunny,rural,video
8512,educational,n4,cloudy,urban,emergency
8513,scientific,n5,emergency,rural,video
8514,government,n4,cloudy,rural,voice
8515,ordinary,n3,rainy,rural,voice
8516,scientific,n4,foggy,rural,emergency
8517,scientific,n3,emergency,rural,video
8518,government,n2,emergency,semi-urban,video
8519,educational,n5,snowy,urban,video
8520,ordinary,n3,foggy,urban,emergency
8521,government,n2,emergency,urban,voice
8522,scientific,n4,cloudy,urban,video
8523,government,n5,cloudy,urban,voice
8524,emergency,n3,snowy,rural,data
8525,educational,n2,rainy,semi-urban,data
8526,emergency,n3,emergency,urban,emergency
8527,ordinary,n4,cloudy,rural,video
8528,ordinary,n2,sunny,urban,voice
8529,emergency,n4,foggy,semi-urban,video
8530,ordinary,n4,cloudy,urban,data
8531,ordinary,n5,rainy,urban,emergency
8532,emergency,n1,sunny,semi-urban,voice
8533,ordinary,n2,rainy,rural,video
8534,scientific,n5,snowy,urban,voice
8535,government,n5,foggy,urban,emergency
8536,emergency,n4,snowy,semi-urban,voice
8537,ordinary,n4,sunny,urban,data
8538,government,n2,rainy,semi-urban,data
8539,government,n4,cloudy,rural,emergency
8540,educational,n1,emergency,rural,voice
8541,ordinary,n4,emergency,urban,data
8542,educational,n5,emergency,urban,video
8543,emergency,n2,foggy,urban,emergency
8544,educational,n3,snowy,semi-urban,data
8545,government,n5,sunny,semi-urban,video
8546,ordinary,n5,cloudy,semi-urban,video
8547,emergency,n4,emergency,urban,video
8548,scientific,n2,emergency,urban,voice
8549,scientific,n4,emergency,semi-urban,video
8550,government,n4,snowy,rural,video
8551,emergency,n4,emergency,semi-urban,emergency
8552,emergency,n2,sunny,urban,voice
8553,ordinary,n1,emergency,semi-urban,video
8554,emergency,n5,cloudy,urban,video
8555,government,n5,rainy,semi-urban,video
8556,scientific,n4,rainy,urban,data
8557,emergency,n3,emergency,rural,video
8558,ordinary,n4,emergency,semi-urban,emergency
8559,scientific,n4,foggy,rural,video
8560,government,n5,cloudy,urban,voice
8561,emergency,n5,rainy,semi-urban,emergency
8562,scientific,n5,emergency,urban,emergency
8563,scientific,n5,foggy,rural,data
8564,scientific,n3,sunny,rural,voice
8565,emergency,n4,snowy,semi-urban,data
8566,emergency,n4,sunny,rural,emergency
8567,educational,n3,emergency,rural,video
8568,government,n4,rainy,semi-urban,video
8569,educational,n1,emergency,rural,video
8570,government,n1,emergency,urban,data
8571,emergency,n2,cloudy,urban,video
8572,emergency,n2,emergency,rural,video
8573,government,n5,cloudy,semi-urban,data
8574,government,n5,rainy,semi-urban,emergency
8575,government,n4,emergency,semi-urban,voice
8576,government,n2,snowy,rural,video
8577,scientific,n5,snowy,urban,data
8578,scientific,n3,sunny,rural,voice
8579,ordinary,n3,snowy,rural,emergency
8580,scientific,n4,rainy,rural,emergency
8581,government,n4,snowy,rural,video
8582,scientific,n4,rainy,semi-urban,video
8583,emergency,n2,cloudy,rural,video
8584,ordinary,n4,sunny,rural,voice
8585,scientific,n1,emergency,semi-urban,video
8586,scientific,n3,snowy,urban,voice
8587,emergency,n1,sunny,semi-urban,data
8588,educational,n5,snowy,semi-urban,voice
8589,scientific,n2,cloudy,urban,video
8590,educational,n4,emergency,semi-urban,video
8591,scientific,n2,snowy,rural,emergency
8592,government,n1,rainy,urban,voice
8593,government,n2,foggy,urban,voice
8594,government,n2,sunny,urban,video
8595,scientific,n5,sunny,semi-urban,data
8596,emergency,n4,snowy,urban,video
8597,government,n3,snowy,urban,data
8598,ordinary,n5,foggy,urban,emergency
8599,emergency,n5,rainy,semi-urban,emergency
8600,ordinary,n2,sunny,urban,data
8601,emergency,n5,rainy,semi-urban,voice
8602,government,n5,emergency,rural,data
8603,ordinary,n1,emergency,rural,data
8604,scientific,n5,cloudy,urban,voice
8605,scientific,n2,foggy,urban,voice
8606,ordinary,n3,emergency,semi-urban,voice
8607,government,n3,foggy,semi-urban,emergency
8608,emergency,n5,foggy,rural,data
8609,educational,n2,foggy,semi-urban,voice
8610,scientific,n3,emergency,semi-urban,video
8611,scientific,n1,snowy,rural,video
8612,ordinary,n2,cloudy,semi-urban,data
8613,educational,n4,foggy,rural,voice
8614,emergency,n1,foggy,rural,emergency
8615,emergency,n5,snowy,urban,video
8616,scientific,n4,sunny,urban,video
8617,ordinary,n2,rainy,semi-urban,video
8618,educational,n2,rainy,urban,voice
8619,government,n4,sunny,urban,video
8620,ordinary,n5,emergency,rural,voice
8621,government,n4,emergency,semi-urban,video
8622,emergency,n4,emergency,semi-urban,data
8623,emergency,n2,snowy,urban,voice
8624,ordinary,n1,foggy,rural,emergency
8625,scientific,n2,rainy,semi-urban,data
8626,educational,n3,sunny,semi-urban,emergency
8627,government,n3,foggy,semi-urban,video
8628,ordinary,n5,rainy,urban,voice
8629,scientific,n5,rainy,semi-urban,video
8630,educational,n2,emergency,urban,voice
8631,scientific,n2,emergency,rural,data
8632,emergency,n4,rainy,semi-urban,data
8633,emergency,n2,foggy,urban,voice
8634,educational,n5,foggy,urban,data
8635,government,n4,cloudy,urban,voice
8636,ordinary,n2,emergency,urban,emergency
8637,government,n3,foggy,semi-urban,voice
8638,government,n2,sunny,rural,video
8639,government,n5,rainy,rural,data
8640,government,n2,cloudy,urban,video
8641,government,n4,sunny,rural,data
8642,emergency,n5,cloudy,semi-urban,video
8643,emergency,n4,cloudy,rural,video
8644,ordinary,n2,cloudy,urban,video
8645,government,n4,cloudy,urban,video
8646,emergency,n4,foggy,semi-urban,video
8647,emergency,n5,cloudy,semi-urban,data
8648,government,n5,emergency,urban,video
8649,ordinary,n1,cloudy,urban,video
8650,emergency,n3,snowy,semi-urban,emergency
8651,government,n4,sunny,rural,voice
8652,ordinary,n5,emergency,urban,data
8653,educational,n2,rainy,urban,video
8654,government,n2,cloudy,urban,video
8655,educational,n1,cloudy,urban,emergency
8656,educational,n3,sunny,urban,emergency
8657,emergency,n3,snowy,urban,voice
8658,scientific,n5,emergency,semi-urban,voice
8659,scientific,n2,snowy,semi-urban,voice
8660,ordinary,n4,emergency,semi-urban,voice
8661,government,n3,sunny,rural,data
8662,ordinary,n5,rainy,urban,emergency
8663,emergency,n3,foggy,semi-urban,emergency
8664,government,n5,snowy,semi-urban,emergency
8665,ordinary,n2,snowy,semi-urban,data
8666,ordinary,n3,cloudy,urban,data
8667,emergency,n2,snowy,urban,voice
8668,emergency,n4,emergency,rural,voice
8669,educational,n2,sunny,rural,data
8670,educational,n1,sunny,semi-urban,data
8671,ordinary,n4,emergency,rural,data
8672,government,n2,rainy,semi-urban,emergency
8673,ordinary,n3,rainy,urban,emergency
8674,government,n4,cloudy,urban,video
8675,ordinary,n5,rainy,rural,emergency
8676,ordinary,n1,rainy,rural,voice
8677,government,n1,rainy,rural,voice
8678,ordinary,n5,foggy,rural,video
8679,educational,n2,rainy,rural,data
8680,ordinary,n4,emergency,semi-urban,data
8681,ordinary,n5,emergency,urban,voice
8682,government,n2,emergency,semi-urban,data
8683,government,n5,emergency,rural,emergency
8684,emergency,n2,emergency,rural,data
8685,emergency,n4,sunny,urban,voice
8686,educational,n3,cloudy,semi-urban,voice
8687,government,n4,rainy,semi-urban,voice
8688,government,n5,rainy,urban,voice
8689,educational,n5,sunny,rural,data
8690,educational,n2,cloudy,rural,voice
8691,scientific,n2,snowy,urban,data
8692,government,n3,emergency,semi-urban,voice
8693,scientific,n1,foggy,semi-urban,emergency
8694,educational,n1,sunny,rural,emergency
8695,scientific,n1,rainy,semi-urban,data
8696,government,n5,emergency,urban,voice
8697,educational,n4,snowy,semi-urban,emergency
8698,scientific,n4,sunny,rural,video
8699,emergency,n1,emergency,semi-urban,data
8700,government,n1,rainy,semi-urban,emergency
8701,government,n2,sunny,rural,video
8702,ordinary,n1,cloudy,urban,emergency
8703,government,n1,sunny,rural,emergency
8704,emergency,n4,foggy,urban,video
8705,emergency,n2,cloudy,rural,voice
8706,scientific,n4,emergency,semi-urban,voice
8707,ordinary,n2,emergency,semi-urban,emergency
8708,emergency,n4,sunny,rural,video
8709,government,n4,foggy,semi-urban,voice
8710,government,n3,foggy,urban,data
8711,scientific,n1,emergency,rural,video
8712,ordinary,n5,rainy,urban,video
8713,emergency,n2,sunny,rural,data
8714,government,n2,rainy,semi-urban,voice
8715,scientific,n4,emergency,urban,voice
8716,scientific,n3,emergency,semi-urban,video
8717,ordinary,n4,foggy,semi-urban,emergency
8718,ordinary,n2,emergency,rural,voice
8719,scientific,n5,rainy,semi-urban,voice
8720,government,n4,snowy,rural,data
8721,government,n2,cloudy,rural,video
8722,scientific,n5,sunny,urban,voice
8723,government,n2,cloudy,urban,data
8724,government,n5,snowy,semi-urban,data
8725,ordinary,n5,sunny,rural,video
8726,scientific,n4,rainy,rural,voice
8727,educational,n2,emergency,urban,video
8728,ordinary,n3,foggy,semi-urban,video
8729,emergency,n2,snowy,urban,video
8730,scientific,n5,foggy,rural,data
8731,emergency,n4,snowy,urban,video
8732,emergency,n3,rainy,urban,voice
8733,emergency,n1,emergency,urban,data
8734,government,n4,snowy,urban,emergency
8735,educational,n5,cloudy,urban,voice
8736,emergency,n1,foggy,rural,emergency
8737,ordinary,n3,rainy,urban,data
8738,educational,n3,sunny,rural,data
8739,ordinary,n2,snowy,rural,emergency
8740,ordinary,n3,sunny,rural,voice
8741,educational,n4,rainy,semi-urban,voice
8742,educational,n2,rainy,urban,emergency
8743,emergency,n5,snowy,semi-urban,video
8744,educational,n3,snowy,urban,emergency
8745,emergency,n4,cloudy,rural,video
8746,scientific,n5,foggy,semi-urban,emergency
8747,ordinary,n2,sunny,semi-urban,voice
8748,scientific,n3,rainy,urban,data
8749,educational,n1,snowy,semi-urban,voice
8750,educational,n2,emergency,urban,video
8751,ordinary,n2,rainy,semi-urban,emergency
8752,educational,n1,snowy,rural,emergency
8753,government,n3,sunny,semi-urban,video
8754,educational,n1,sunny,rural,emergency
8755,emergency,n3,sunny,urban,emergency
8756,educational,n1,snowy,rural,emergency
8757,government,n2,emergency,rural,video
8758,scientific,n3,rainy,rural,data
8759,scientific,n4,foggy,semi-urban,video
8760,ordinary,n5,sunny,rural,emergency
8761,ordinary,n3,cloudy,urban,data
8762,government,n3,emergency,rural,voice
8763,government,n1,foggy,rural,data
8764,ordinary,n2,emergency,rural,emergency
8765,educational,n4,snowy,urban,data
8766,scientific,n4,rainy,semi-urban,voice
8767,government,n4,foggy,semi-urban,voice
8768,emergency,n1,cloudy,semi-urban,voice
8769,educational,n3,rainy,semi-urban,data
8770,government,n2,cloudy,rural,voice
8771,educational,n5,cloudy,semi-urban,emergency
8772,ordinary,n1,cloudy,rural,video
8773,government,n2,foggy,urban,voice
8774,scientific,n4,snowy,semi-urban,voice
8775,educational,n4,cloudy,semi-urban,voice
8776,educational,n5,rainy,semi-urban,video
8777,scientific,n2,cloudy,rural,data
8778,educational,n1,foggy,urban,emergency
8779,emergency,n1,cloudy,urban,voice
8780,scientific,n5,rainy,semi-urban,data
8781,educational,n5,rainy,urban,video
8782,government,n1,foggy,semi-urban,emergency
8783,emergency,n4,snowy,rural,data
8784,emergency,n4,foggy,semi-urban,emergency
8785,government,n4,snowy,semi-urban,emergency
8786,government,n4,rainy,rural,video
8787,ordinary,n4,cloudy,rural,video
8788,scientific,n5,foggy,rural,voice
8789,emergency,n3,sunny,semi-urban,emergency
8790,government,n3,emergency,semi-urban,video
8791,scientific,n4,sunny,urban,emergency
8792,scientific,n4,sunny,semi-urban,data
8793,government,n4,snowy,rural,emergency
8794,educational,n3,cloudy,rural,emergency
8795,scientific,n4,snowy,urban,video
8796,scientific,n3,cloudy,semi-urban,emergency
8797,ordinary,n5,cloudy,semi-urban,video
8798,scientific,n1,emergency,semi-urban,video
8799,ordinary,n4,emergency,rural,emergency
8800,ordinary,n5,rainy,semi-urban,data
8801,emergency,n4,foggy,urban,emergency
8802,emergency,n5,sunny,urban,emergency
8803,government,n4,cloudy,urban,data
8804,scientific,n5,emergency,semi-urban,video
8805,government,n3,emergency,rural,voice
8806,educational,n2,foggy,semi-urban,video
8807,ordinary,n4,emergency,urban,video
8808,government,n1,sunny,semi-urban,video
8809,emergency,n5,cloudy,urban,voice
8810,government,n5,emergency,urban,voice
8811,emergency,n5,cloudy,urban,emergency
8812,scientific,n3,foggy,rural,data
8813,ordinary,n4,rainy,semi-urban,data
8814,ordinary,n1,cloudy,rural,data
8815,educational,n1,snowy,rural,emergency
8816,ordinary,n5,rainy,semi-urban,voice
8817,scientific,n1,sunny,urban,voice
8818,scientific,n1,cloudy,urban,video
8819,emergency,n2,emergency,rural,emergency
8820,ordinary,n1,sunny,rural,emergency
8821,ordinary,n4,emergency,urban,data
8822,government,n5,sunny,rural,emergency
8823,government,n4,sunny,urban,data
8824,educational,n5,emergency,urban,data
8825,ordinary,n2,rainy,semi-urban,voice
8826,scientific,n3,rainy,rural,video
8827,government,n2,foggy,semi-urban,emergency
8828,scientific,n1,sunny,rural,emergency
8829,ordinary,n4,foggy,urban,data
8830,emergency,n2,sunny,urban,video
8831,emergency,n3,rainy,rural,data
8832,scientific,n4,cloudy,semi-urban,voice
8833,emergency,n5,snowy,rural,video
8834,emergency,n5,foggy,rural,video
8835,ordinary,n1,sunny,urban,voice
8836,scientific,n1,emergency,semi-urban,video
8837,scientific,n4,emergency,semi-urban,emergency
8838,emergency,n2,rainy,semi-urban,emergency
8839,educational,n3,snowy,semi-urban,video
8840,ordinary,n1,snowy,rural,voice
8841,educational,n4,snowy,rural,video
8842,scientific,n4,cloudy,urban,voice
8843,emergency,n3,foggy,urban,emergency
8844,ordinary,n1,sunny,rural,voice
8845,government,n2,sunny,urban,video
8846,government,n1,foggy,semi-urban,emergency
8847,government,n4,rainy,semi-urban,video
8848,scientific,n5,cloudy,rural,data
8849,government,n4,cloudy,semi-urban,video
8850,government,n1,rainy,rural,emergency
8851,government,n2,cloudy,urban,data
8852,emergency,n1,cloudy,semi-urban,voice
8853,scientific,n1,foggy,semi-urban,emergency
8854,ordinary,n1,rainy,urban,data
8855,ordinary,n4,snowy,semi-urban,data
8856,scientific,n2,cloudy,semi-urban,video
8857,ordinary,n1,sunny,rural,data
8858,ordinary,n4,snowy,rural,emergency
8859,emergency,n4,cloudy,urban,voice
8860,government,n4,sunny,semi-urban,video
8861,ordinary,n3,foggy,semi-urban,voice
8862,educational,n4,rainy,semi-urban,emergency
8863,ordinary,n5,foggy,rural,voice
8864,emergency,n2,sunny,semi-urban,data
8865,emergency,n2,foggy,rural,voice
8866,government,n3,cloudy,urban,emergency
8867,educational,n3,sunny,rural,emergency
8868,government,n2,sunny,semi-urban,emergency
8869,government,n3,cloudy,semi-urban,video
8870,scientific,n3,sunny,semi-urban,data
8871,ordinary,n4,cloudy,semi-urban,voice
8872,emergency,n1,cloudy,semi-urban,video
8873,government,n3,emergency,semi-urban,video
8874,emergency,n1,emergency,rural,video
8875,emergency,n1,cloudy,urban,emergency
8876,scientific,n2,foggy,urban,emergency
8877,government,n3,rainy,rural,voice
8878,emergency,n5,sunny,semi-urban,voice
8879,government,n2,rainy,semi-urban,voice
8880,scientific,n1,cloudy,urban,data
8881,scientific,n1,rainy,rural,data
8882,scientific,n2,snowy,semi-urban,emergency
8883,scientific,n2,rainy,semi-urban,voice
8884,scientific,n3,emergency,rural,data
8885,emergency,n1,foggy,rural,voice
8886,government,n2,snowy,urban,video
8887,scientific,n3,rainy,semi-urban,video
8888,scientific,n1,rainy,semi-urban,emergency
8889,emergency,n1,snowy,rural,video
8890,emergency,n4,sunny,rural,voice
8891,ordinary,n4,emergency,semi-urban,video
8892,ordinary,n3,sunny,urban,video
8893,scientific,n2,cloudy,semi-urban,video
8894,scientific,n3,snowy,semi-urban,video
8895,scientific,n5,rainy,semi-urban,video
8896,emergency,n3,cloudy,semi-urban,video
8897,scientific,n3,rainy,semi-urban,voice
8898,educational,n1,cloudy,rural,data
8899,emergency,n4,foggy,urban,data
8900,educational,n2,cloudy,rural,data
8901,ordinary,n4,cloudy,rural,data
8902,government,n5,cloudy,semi-urban,video
8903,educational,n3,rainy,semi-urban,video
8904,scientific,n5,snowy,rural,data
8905,ordinary,n5,foggy,semi-urban,video
8906,scientific,n5,snowy,urban,emergency
8907,emergency,n5,snowy,semi-urban,emergency
8908,emergency,n2,cloudy,rural,data
8909,educational,n3,cloudy,urban,video
8910,scientific,n3,foggy,rural,voice
8911,ordinary,n2,foggy,semi-urban,voice
8912,ordinary,n1,emergency,urban,voice
8913,ordinary,n4,cloudy,rural,voice
8914,government,n5,snowy,rural,voice
8915,government,n1,sunny,semi-urban,video
8916,government,n2,cloudy,urban,emergency
8917,government,n4,cloudy,semi-urban,emergency
8918,educational,n3,snowy,rural,video
8919,ordinary,n3,snowy,rural,data
8920,ordinary,n1,cloudy,urban,emergency
8921,government,n5,foggy,rural,data
8922,educational,n3,emergency,rural,data
8923,educational,n2,sunny,urban,voice
8924,educational,n2,sunny,semi-urban,voice
8925,ordinary,n5,snowy,semi-urban,emergency
8926,emergency,n4,rainy,semi-urban,emergency
8927,ordinary,n4,rainy,urban,voice
8928,scientific,n1,emergency,semi-urban,video
8929,emergency,n3,foggy,rural,video
8930,emergency,n3,foggy,semi-urban,data
8931,ordinary,n5,snowy,rural,data
8932,ordinary,n1,emergency,rural,voice
8933,scientific,n1,rainy,semi-urban,voice
8934,government,n4,sunny,rural,voice
8935,educational,n3,rainy,rural,emergency
8936,emergency,n4,snowy,urban,emergency
8937,scientific,n2,snowy,semi-urban,data
8938,educational,n3,foggy,rural,voice
8939,ordinary,n2,rainy,urban,emergency
8940,ordinary,n5,emergency,urban,data
8941,scientific,n3,rainy,semi-urban,data
8942,emergency,n3,cloudy,urban,voice
8943,scientific,n2,sunny,semi-urban,video
8944,government,n3,snowy,urban,emergency
8945,government,n1,snowy,urban,voice
8946,educational,n4,cloudy,urban,data
8947,government,n5,sunny,rural,video
